CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,?,?,?,?,?,?,?,?,2,1,1,0,0,18,0,0,?
?,147,No,No,Yes,No,Yes,No,17,1.73,16,0.875,0.0625,0,7.0625,0,2,Low
D,146,No,No,Yes,No,Yes,No,27,2.4,19,1,0,0,5.315789,0,1,?
?,548,No,No,Yes,No,Yes,No,22,1.64,47,0.829787,0.127659,0,9.382978,7,3,Low
?,33,No,No,No,No,No,No,13,1.83,3,0.666666,0.333333,0,6,0,0,?
?,20,No,No,No,No,No,No,13,2.13,5,1,0,0,8,0,2,?
Y,286,No,No,Yes,Yes,Yes,No,9,2.66,37,0.918918,0.081081,0,9.594594,2,6,High
?,12,No,No,No,No,No,No,11,2.04,4,1,0,0,4.5,0,2,?
?,22,No,No,No,No,No,No,16,2.1,6,1,0,0,5.166666,3,1,?
?,1837,No,Yes,Yes,Yes,Yes,No,26,2.44,119,0.890756,0.008403,0.016806,9.058823,5,29,High
?,39,No,No,No,No,No,No,30,1.8,5,1,0,0,25,0,0,Low
?,15,No,No,No,No,No,No,13,1.62,7,1,0,0,16.714285,0,0,?
?,1186,No,No,Yes,No,Yes,No,29,2.22,75,1,0,0,13.2,5,4,Low
?,?,?,?,?,?,?,No,2,1.5,1,1,0,0,3,0,0,?
?,?,?,?,?,?,?,No,3,1.5,2,0.5,0.5,0,16.5,0,0,?
?,684,No,Yes,Yes,No,Yes,No,23,2.18,56,0.821428,0.035714,0.035714,9.839285,5,3,Low
D,145,No,No,Yes,No,Yes,No,29,2.2,33,0.969696,0.030303,0,4.333333,11,5,Low
?,494,No,No,Yes,No,Yes,No,27,1.58,32,0.90625,0.03125,0,14,2,4,Low
?,?,?,?,?,?,?,?,?,1.38,2,1,0,0,12,0,0,?
?,?,?,?,?,?,?,No,14,2.24,4,1,0,0,6.75,0,0,?
?,70,No,No,No,No,No,?,?,2.49,9,1,0,0,6.888888,0,0,?
?,2578,Yes,Yes,Yes,Yes,Yes,No,28,2.68,169,0.952662,0.029585,0.011834,7.668639,7,16,Low
?,37,No,No,No,No,No,No,20,2.65,8,0.625,0,0.125,8.875,1,1,?
?,?,?,?,?,?,?,No,13,2.27,1,1,0,0,22,0,0,?
?,11,No,No,No,No,No,No,12,1.71,4,1,0,0.25,17.5,0,0,?
?,843,No,No,Yes,Yes,Yes,No,28,2.13,58,0.965517,0,0.017241,10.982758,6,5,Low
D,69,No,No,No,No,No,No,27,2.37,15,1,0,0,5,0,4,?
?,?,?,?,?,?,?,?,?,1.22,3,0.666666,0,0,10.333333,0,0,?
?,445,No,No,Yes,No,Yes,No,23,1.46,32,0.9375,0.09375,0,9.40625,1,7,Low
?,?,?,?,?,?,?,?,?,1,1,1,0,0,1,1,0,?
?,?,?,?,?,?,?,No,19,1.2,1,1,0,0,20,0,0,?
?,350,No,No,Yes,No,Yes,No,28,1.22,25,0.88,0,0.12,14.16,4,1,Low
?,12,No,No,No,No,No,No,9,3.28,6,1,0,0,18.5,0,0,?
?,443,No,No,No,Yes,Yes,No,22,3.29,38,0.973684,0.026315,0,18.315789,1,0,High
?,11,No,No,No,No,No,No,19,1.18,1,1,0,0,12,0,0,?
?,?,?,?,?,?,?,No,8,1.25,1,1,0,0,25,0,0,?
?,415,No,No,Yes,Yes,Yes,No,24,1.65,31,0.903225,0,0,10.419354,3,3,Low
?,380,No,No,Yes,Yes,Yes,No,24,1.99,33,0.939393,0,0,8.727272,1,3,Low
?,?,?,?,?,?,?,No,25,1.8,2,0.5,0.5,0,8,1,0,?
?,?,?,?,?,?,?,?,?,1.71,1,1,0,0,16,0,0,?
Y,77,No,No,No,Yes,No,No,11,2.81,9,1,0,0,20.666666,1,0,Low
?,?,?,?,?,?,?,No,5,1.67,2,1,0,0,20,0,0,?
?,?,?,?,?,?,?,?,?,1,1,1,0,0,11,0,0,?
?,218,No,No,Yes,Yes,Yes,No,22,2.35,18,1,0,0,13.111111,1,0,High
?,?,?,?,?,?,?,No,2,2.33,1,1,0,0,23,0,0,?
?,87,No,No,No,No,Yes,No,15,2.52,9,0.888888,0,0,8,2,1,Low
?,29,No,No,No,No,No,No,6,2.27,5,1,0,0,16,1,1,Low
?,?,?,?,?,?,?,No,9,1.72,4,1,0,0,12.75,1,1,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,3,0,0,?
?,331,No,No,Yes,Yes,Yes,No,25,2.5,20,1,0,0,19.2,1,0,Low
?,16,No,No,No,No,No,No,11,2,3,1,0,0,5.333333,0,0,Low
?,?,?,?,?,?,?,?,?,1.83,1,1,0,0,12,0,0,?
?,460,No,No,Yes,Yes,Yes,No,23,2.23,33,0.969696,0.060606,0,12.484848,1,0,Low
?,27,No,No,No,No,No,?,?,2.28,2,1,0,0,13.5,0,0,?
?,49,No,No,No,No,No,?,?,2.14,6,1,0,0,20,0,0,?
?,?,?,?,?,?,?,?,?,3.5,1,1,0,0,28,0,0,?
?,?,?,?,?,?,?,?,?,?,1,1,0,0,15,0,0,?
?,?,?,?,?,?,?,?,?,4,2,1,0,0,14.5,0,0,?
?,?,?,?,?,?,?,?,?,4,2,1,0,0,25,0,0,?
D,51,No,No,No,No,No,No,18,4.33,7,0.714285,0.142857,0,7.857142,0,1,High
Y,55,No,No,No,No,No,No,16,3.44,7,1,0,0,4.142857,2,0,High
?,?,?,?,?,?,?,No,27,1.79,2,1,0,0,21.5,0,0,?
?,?,?,?,?,?,?,?,?,2.16,1,1,0,0,25,0,0,?
?,?,?,?,?,?,?,No,13,2.5,3,1,0,0,5.666666,0,0,?
?,571,No,No,No,Yes,No,No,25,3.22,43,0.976744,0,0.023255,14.023255,2,0,High
?,464,No,No,No,Yes,Yes,No,25,2.84,35,1,0,0.028571,10.685714,3,0,High
?,?,?,?,?,?,?,No,9,2.36,1,1,0,0,8,0,0,?
?,73,No,No,No,Yes,No,No,23,3.4,5,1,0,0,10.6,0,0,High
?,26,No,No,No,No,No,No,25,2.5,4,1,0,0,10,0,0,?
?,354,No,No,No,Yes,No,No,25,2.91,44,0.977272,0,0,14.5,0,0,Low
?,16,No,No,No,No,No,No,17,2.63,2,1,0,0,23,0,0,?
?,170,No,No,No,No,No,No,16,2.78,16,1,0,0,13.125,1,1,Low
D,86,No,No,No,Yes,No,No,15,2.53,13,1,0,0,9.923076,1,0,Low
?,?,?,?,?,?,?,No,?,2.43,2,1,0,0,21,0,0,?
?,218,No,No,No,Yes,Yes,No,23,2.59,17,1,0,0,14.117647,0,1,Low
?,92,No,No,No,Yes,No,No,16,3.26,13,1,0,0,14.692307,0,0,High
?,?,?,?,?,?,?,No,3,3.2,3,1,0,0,8,1,1,?
?,?,?,?,?,?,?,No,21,2.31,1,1,0,0,18,0,0,?
?,?,?,?,?,?,?,No,12,2.63,7,1,0,0,14,0,0,?
?,950,No,No,Yes,Yes,Yes,No,28,3.13,69,1,0,0,15.594202,0,1,High
?,188,No,No,Yes,No,Yes,No,24,2.14,21,0.714285,0,0.047619,10.904761,3,2,?
?,166,No,No,Yes,No,Yes,?,?,2.32,29,0.448275,0,0,6.103448,4,7,?
?,?,?,?,?,?,?,No,17,2.07,1,1,0,0,7,0,0,?
?,36,No,No,No,No,No,No,20,1.91,8,1,0,0,17.5,0,0,?
?,1256,No,No,Yes,Yes,Yes,No,31,2.38,69,0.913043,0,0,13.101449,2,1,Low
?,?,?,?,?,?,?,No,4,1.67,1,1,1,0,9,0,0,?
?,66,No,No,Yes,No,Yes,No,15,1.85,14,1,0,0,14.571428,0,1,?
?,1325,No,No,Yes,No,Yes,No,27,2.29,91,0.868131,0.131868,0,10.197802,6,11,Low
?,243,No,No,Yes,No,Yes,No,22,1.92,22,0.772727,0,0,11.181818,4,1,Low
?,1539,No,No,Yes,Yes,Yes,No,28,2.9,94,0.93617,0.106382,0.010638,13.042553,4,7,Low
?,1179,No,No,Yes,No,Yes,No,27,2.72,81,0.876543,0.111111,0,12.901234,5,8,Low
?,36,No,No,No,No,No,No,20,2.22,11,0.727272,0.090909,0,10.272727,1,3,?
?,406,No,No,Yes,Yes,Yes,No,23,2.36,28,0.642857,0,0,9.285714,11,0,Low
?,13,No,No,No,No,No,No,11,2.4,3,0.333333,0,0,5.666666,2,0,?
?,33,No,No,No,No,No,No,21,2.21,3,1,0,0,17.333333,0,0,?
?,658,No,No,Yes,Yes,Yes,No,27,2.86,39,1,0.025641,0,12.923076,1,2,High
?,?,?,?,?,?,?,?,?,2.29,1,1,0,0,13,0,0,?
?,112,No,No,Yes,No,Yes,No,13,2.12,17,0.941176,0.117647,0,16.529411,1,0,Low
Y,25,No,No,No,No,No,Yes,22,1.38,10,0.6,0,0,5.2,1,4,Low
?,?,?,?,?,?,?,No,14,2.4,1,1,0,0,4,0,0,?
?,?,?,?,?,?,?,No,5,2.17,1,1,0,0,12,0,0,?
?,?,?,?,?,?,?,No,2,2,1,1,0,0,2,0,1,?
?,38,No,No,No,No,No,No,10,4,10,1,0,0,13.1,2,0,Low
?,21,No,No,No,No,No,No,12,2.46,4,1,0,0,25.75,0,0,?
?,441,No,No,Yes,Yes,Yes,No,24,2.76,31,1,0,0,18.096774,0,0,Low
?,?,?,?,?,?,?,No,7,1,1,1,0,0,6,0,0,?
?,31,No,No,No,No,No,No,7,2.43,4,1,0,0,18.5,0,0,High
?,?,?,?,?,?,?,No,4,1.67,1,1,0,0,2,0,1,?
?,91,No,No,No,No,No,No,17,2.16,9,0.777777,0,0,15.888888,2,0,Low
?,?,?,?,?,?,?,?,?,2.17,2,0.5,0,0,16.5,0,1,?
?,16,No,No,No,No,No,No,9,2.46,4,1,0,0,23,0,0,Low
?,?,?,?,?,?,?,No,16,2,35,0.971428,0,0.028571,13,0,5,?
?,218,No,No,Yes,Yes,Yes,No,21,2.05,90,0.922222,0.011111,0,8.722222,9,3,?
?,1100,No,No,Yes,No,Yes,No,26,1.86,77,0.818181,0,0,7.545454,7,6,High
?,484,No,No,Yes,No,Yes,No,22,1.85,30,0.766666,0,0.033333,5.5,7,3,Low
?,75,No,No,Yes,No,No,?,?,1.76,6,0.833333,0,0.166666,28.666666,1,0,Low
?,62,No,No,Yes,No,Yes,No,21,1.68,6,0.833333,0,0.166666,11.5,0,1,?
?,1369,No,No,Yes,No,Yes,No,27,1.83,82,0.817073,0,0.02439,8.329268,15,3,Low
?,1701,Yes,No,Yes,Yes,Yes,No,28,2.08,105,0.933333,0,0,9.171428,3,8,Low
?,1630,No,No,Yes,Yes,Yes,No,30,3.19,87,0.988505,0,0,10.29885,2,6,High
?,721,No,No,Yes,Yes,Yes,No,24,2.98,44,0.977272,0,0,8.818181,8,0,High
?,832,No,No,Yes,No,Yes,No,21,1.8,59,0.898305,0,0,5.576271,28,4,Low
?,?,?,?,?,?,?,No,15,1.36,3,1,0,0,11,0,0,?
?,26,No,No,No,No,No,No,19,1.66,6,1,0,0,11.333333,0,0,?
?,38,No,No,No,No,No,No,12,2.41,16,1,0,0,16.0625,2,0,?
?,1717,No,No,Yes,No,Yes,No,25,1.53,116,0.982758,0,0,9.25,4,9,Low
?,?,?,?,?,?,?,No,12,1.7,2,1,0,0,9.5,0,0,?
?,1588,Yes,Yes,Yes,Yes,Yes,No,31,3.62,88,0.977272,0,0,15.568181,2,1,High
?,1241,No,No,Yes,Yes,Yes,No,29,2.96,76,0.986842,0,0,15.342105,1,0,High
?,1647,Yes,No,Yes,Yes,Yes,No,30,2.37,97,0.969072,0,0,11.515463,1,7,Low
?,1279,No,No,Yes,Yes,Yes,No,30,3.42,73,0.986301,0,0,14.561643,2,1,High
?,1703,Yes,No,Yes,Yes,Yes,No,29,2.54,107,0.971962,0,0,13.990654,4,2,Low
?,1417,No,No,Yes,Yes,Yes,No,27,2.22,89,0.966292,0,0,10.629213,8,7,Low
?,1439,No,No,Yes,Yes,Yes,No,26,1.89,99,0.949494,0,0,12.373737,5,5,Low
?,1226,No,No,Yes,Yes,Yes,No,26,2.38,87,0.977011,0,0,11.793103,6,5,Low
?,421,No,No,No,Yes,Yes,No,26,2.53,30,0.966666,0,0,13.566666,4,3,Low
?,1401,No,No,Yes,Yes,Yes,No,28,2.07,101,0.980198,0,0,9.653465,3,4,Low
?,1030,No,No,Yes,Yes,Yes,No,30,1.88,65,1,0,0,11.492307,4,2,Low
?,1322,Yes,No,Yes,Yes,Yes,No,26,2.07,88,0.965909,0,0,11.488636,4,6,Low
?,36,No,No,No,No,No,No,19,1.86,15,0.933333,0,0,10.866666,0,0,?
?,1303,Yes,No,Yes,Yes,Yes,No,27,2.1,93,0.989247,0,0,10.666666,3,3,Low
?,75,No,No,No,No,Yes,No,22,1.9,10,0.8,0,0,6.6,2,2,Low
?,207,No,No,Yes,Yes,Yes,No,25,2.45,11,0.818181,0,0,14,1,1,Low
?,?,?,?,?,?,?,No,10,2.09,3,1,0,0,26,0,0,?
?,193,No,No,Yes,Yes,Yes,No,25,2.22,22,0.863636,0.045454,0,11.954545,0,2,Low
?,22,No,No,No,No,No,No,11,2.7,2,1,0,0,33.5,0,0,?
?,189,No,No,No,Yes,No,No,22,2.55,16,0.9375,0,0,16.875,1,0,Low
?,486,No,No,Yes,Yes,No,No,26,3.54,28,0.964285,0,0,15.071428,0,1,High
?,43,No,No,No,No,No,No,11,1.87,4,1,0,0,26,0,0,?
?,45,No,No,No,No,No,No,21,2.05,3,1,0,0,29.333333,0,0,Low
?,647,No,No,Yes,Yes,Yes,No,26,2.49,45,0.866666,0,0.022222,11.4,6,2,Low
?,?,?,?,?,?,?,No,13,2.53,2,1,0,0,27,0,0,?
?,21,No,No,No,No,No,No,9,2.43,10,0.9,0,0,12.7,0,1,?
?,664,No,No,Yes,Yes,Yes,No,19,2.55,65,0.96923,0.015384,0,16.2,0,3,Low
?,50,No,No,No,No,No,No,25,2.63,6,1,0,0,19.833333,0,0,?
?,1032,No,No,Yes,Yes,Yes,No,29,3.26,58,0.965517,0,0.017241,15.75862,2,4,High
?,35,No,No,No,No,No,No,21,1.78,9,0.777777,0,0,16.888888,0,1,?
?,1154,No,No,Yes,No,Yes,No,26,1.8,71,1,0.028169,0,10.619718,1,6,Low
?,71,No,No,No,Yes,No,No,21,2.7,7,1,0,0,19,0,0,?
?,1113,No,No,Yes,Yes,Yes,No,27,3.06,72,0.861111,0.069444,0,12.986111,3,4,High
?,28,No,No,No,No,No,No,7,1.41,9,1,0,0,18.333333,0,2,?
?,652,No,No,Yes,No,Yes,No,27,1.8,37,0.837837,0.027027,0,14.837837,3,3,Low
?,11,No,No,No,No,No,?,?,?,1,0,0,0,1,1,0,Low
?,291,No,No,Yes,Yes,Yes,No,25,2,21,0.857142,0.095238,0.047619,10.142857,0,2,Low
?,?,?,?,?,?,?,No,12,2,4,1,0,0,20,0,0,?
?,40,No,No,No,No,No,No,18,2.16,6,1,0,0,16.5,0,0,?
Y,77,No,No,No,No,No,No,20,2.73,37,0.972972,0,0,11.783783,0,1,?
?,?,?,?,?,?,?,No,19,1.83,2,1,0,0,22,0,0,?
?,643,No,No,Yes,No,Yes,No,23,1.67,49,0.795918,0,0,11.795918,0,3,Low
?,?,?,?,?,?,?,?,?,1.6,1,1,0,0,5,0,0,?
?,1270,No,No,Yes,Yes,Yes,No,26,2.66,77,0.922077,0,0,9.727272,0,3,Low
?,55,No,No,No,No,No,?,?,2.43,7,0.857142,0,0,14.285714,0,1,?
?,1271,No,No,Yes,Yes,Yes,No,26,2.78,82,0.975609,0,0,12.841463,0,3,Low
?,?,?,?,?,?,?,No,13,2.75,1,1,0,0,6,0,0,?
?,86,No,No,No,No,No,No,18,2.99,9,0.888888,0,0,14.333333,1,3,High
?,18,No,No,No,No,No,No,15,2.35,6,1,0,0,14.666666,0,0,?
?,?,?,?,?,?,?,No,14,2.33,1,1,0,0,3,0,0,?
?,1355,No,No,Yes,Yes,Yes,No,26,2.77,94,0.925531,0,0,14.085106,4,4,Low
?,?,?,?,?,?,?,No,17,1,1,1,0,0,20,0,0,?
?,?,?,?,?,?,?,No,4,?,1,1,0,0,13,0,0,?
?,?,?,?,?,?,?,No,9,2,1,1,0,0,12,0,0,?
?,408,No,No,Yes,No,Yes,No,25,1.64,30,0.866666,0.033333,0.066666,9.166666,5,1,Low
?,?,?,?,?,?,?,No,8,2,2,1,0,0,9.5,0,0,?
?,?,?,?,?,?,?,No,11,2.67,2,1,0,0,21,0,0,?
?,12,No,No,No,No,No,No,16,2.41,2,1,0,0,23.5,0,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,28,0,0,?
?,?,?,?,?,?,?,?,?,2.14,2,1,0,0,23,0,0,?
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,16,0,0,?
?,343,No,No,Yes,Yes,Yes,No,24,2.83,24,1,0,0,19.125,1,1,Low
?,13,No,No,No,No,No,No,23,1.77,1,1,0,0,35,0,0,?
?,20,No,No,No,No,No,No,13,1.78,4,1,0,0,14.25,0,0,Low
?,36,No,No,No,No,No,No,19,2.01,5,1,0,0,23.4,0,0,?
?,11,No,No,No,No,No,?,?,2.12,2,1,0,0,24.5,0,0,Low
?,492,No,No,Yes,Yes,Yes,No,27,1.94,35,0.942857,0.057142,0,11.114285,4,4,Low
?,?,?,?,?,?,?,No,26,2.8,2,1,0,0,26,0,0,?
?,24,No,No,No,No,No,No,25,3.18,2,1,0,0,19,0,0,Low
?,341,No,No,Yes,Yes,Yes,No,24,2.97,25,1,0,0,16.28,2,0,High
?,?,?,?,?,?,?,?,?,2.11,2,1,0,0,24,0,0,?
?,?,?,?,?,?,?,?,?,2.67,1,1,0,0,20,0,0,?
?,348,No,No,Yes,Yes,Yes,No,21,3.04,30,0.966666,0.033333,0,15.433333,1,0,High
?,11,No,No,No,No,No,?,?,2.5,1,1,0,0,15,0,0,?
?,?,?,?,?,?,?,?,?,2.09,1,1,0,0,6,0,0,?
?,233,No,No,No,Yes,Yes,No,24,2.55,17,1,0,0,13.117647,1,1,Low
?,?,?,?,?,?,?,?,?,3.14,1,1,0,0,14,0,0,?
?,16,No,No,No,No,No,?,?,2.5,2,0.5,0.5,0,13,0,0,?
?,23,No,No,No,No,No,?,?,2.38,17,0.882352,0,0,12.647058,1,0,?
?,58,No,No,No,No,No,No,14,2.84,8,1,0,0,24,0,0,High
?,?,?,?,?,?,?,No,2,3,1,1,0,0,9,0,0,?
Y,14,No,No,No,No,No,No,12,2.94,1,1,0,0,5,0,0,Low
?,?,?,?,?,?,?,No,2,1,1,1,0,0,12,0,0,?
?,680,No,No,No,Yes,Yes,No,27,3.05,40,0.95,0.05,0.025,14.725,1,0,High
?,24,No,No,No,No,No,No,9,2.48,3,1,0,0,14.666666,0,0,?
?,?,?,?,?,?,?,?,?,2.14,1,1,0,0,20,0,0,?
D,147,No,No,No,Yes,No,No,12,2.69,21,0.857142,0.047619,0,7.523809,2,3,Low
?,78,No,No,No,Yes,No,No,18,2.56,8,0.875,0,0,10.625,1,0,Low
?,?,?,?,?,?,?,?,?,?,1,1,0,0,8,0,0,?
?,49,No,No,No,No,No,No,15,2.71,8,0.875,0.125,0,12.375,0,3,Low
?,383,No,No,Yes,Yes,No,No,23,4.03,18,1,0,0,19.833333,0,0,High
?,?,?,?,?,?,?,No,8,2.88,395,0.830379,0.063291,0.017721,18.286075,8,25,?
?,?,?,?,?,?,?,No,16,2.25,219,0.940639,0.027397,0.009132,17.867579,8,10,?
?,164,No,No,Yes,No,Yes,No,22,1.87,32,1,0,0,23.625,0,1,?
?,356,No,No,Yes,No,Yes,No,31,3.34,19,1,0,0,9.105263,0,0,High
Y,195,No,No,Yes,No,Yes,No,20,1.49,66,0.833333,0,0,7.727272,6,4,?
?,81,No,No,No,No,Yes,No,19,2.56,13,1,0,0,16.230769,0,0,?
?,100,No,No,Yes,No,Yes,No,22,2.07,11,1,0,0,16.727272,0,0,?
?,39,No,No,No,No,No,No,21,1.98,12,1,0.083333,0,17.666666,0,0,?
?,31,No,No,No,No,No,No,22,2.43,10,0.9,0,0,18.5,0,0,?
?,125,No,No,Yes,No,Yes,No,19,2.07,15,0.933333,0.066666,0,19.533333,0,0,?
?,1541,No,Yes,Yes,No,Yes,No,30,3.81,88,1,0,0,16.954545,0,2,High
?,1143,Yes,No,Yes,No,Yes,No,27,2.46,75,0.986666,0,0,13.213333,7,5,Low
?,129,No,No,Yes,No,Yes,No,26,2.45,18,1,0,0,24.555555,1,0,?
?,848,No,Yes,No,No,No,No,28,4.16,41,0.951219,0,0,16.414634,1,2,High
?,1531,Yes,Yes,Yes,Yes,Yes,No,28,3.13,81,1,0,0,14.91358,3,2,High
?,2275,Yes,No,Yes,Yes,Yes,No,32,2.25,127,0.850393,0.03937,0,7.795275,4,11,Low
?,1561,Yes,No,Yes,Yes,Yes,No,32,2.32,88,0.852272,0.068181,0,8.022727,8,11,Low
?,207,No,No,Yes,Yes,Yes,No,27,2.61,8,1,0,0,12.625,0,0,High
?,1092,Yes,No,Yes,Yes,Yes,No,30,2.16,88,0.886363,0.03409,0,10.806818,3,6,Low
?,167,No,No,Yes,No,Yes,No,21,2.19,42,0.95238,0.023809,0,19.95238,0,0,?
?,2184,Yes,No,Yes,Yes,Yes,No,30,2.1,127,0.874015,0.03937,0,9.787401,0,11,Low
?,2092,Yes,No,Yes,Yes,Yes,No,32,3.04,132,0.916666,0.007575,0,14.590909,1,4,High
?,1936,Yes,No,Yes,Yes,Yes,No,31,2.72,121,0.942148,0.024793,0.016528,14.512396,0,4,Low
?,1204,No,No,Yes,Yes,Yes,No,32,2.01,78,0.807692,0.051282,0,9.717948,2,12,Low
?,1892,Yes,No,Yes,Yes,Yes,No,32,2.65,120,0.941666,0.016666,0,12.575,1,1,Low
?,39,No,No,No,No,No,No,18,2.27,12,0.833333,0.166666,0,18.666666,0,0,?
D,825,No,No,Yes,Yes,Yes,No,33,2.4,67,0.940298,0,0,10.402985,1,6,?
?,147,No,No,Yes,No,No,No,24,1.89,28,0.928571,0.071428,0,16.428571,0,0,?
?,2577,No,Yes,Yes,Yes,Yes,No,29,3.91,152,0.940789,0.032894,0.006578,13.776315,6,13,High
?,34,No,No,No,No,No,?,?,3.33,3,1,0.333333,0,11,0,1,Low
?,1127,No,No,Yes,No,Yes,No,29,1.96,70,0.942857,0,0,13.885714,5,3,Low
?,45,No,No,No,No,No,No,19,1.87,14,1,0,0,11.785714,0,0,?
?,1187,No,No,Yes,No,Yes,No,29,1.99,64,0.96875,0,0,12.484375,2,5,Low
D,215,Yes,No,Yes,No,Yes,Yes,32,1.86,23,0.695652,0.217391,0,4.956521,4,3,?
?,1748,No,No,Yes,No,Yes,No,31,1.95,93,0.924731,0.021505,0,13.731182,12,4,Low
?,79,No,No,Yes,No,Yes,No,18,1.91,14,0.714285,0.214285,0,15.285714,0,0,?
?,1490,No,No,Yes,No,Yes,No,26,1.9,87,0.885057,0.022988,0,12.885057,12,4,Low
?,?,?,?,?,?,?,No,13,1.68,2,1,0,0,22.5,0,0,?
D,1123,Yes,No,Yes,Yes,Yes,Yes,36,2.41,93,0.784946,0.16129,0,5.365591,9,15,Low
?,907,No,No,Yes,No,Yes,No,27,1.81,66,0.924242,0.045454,0,12.212121,1,0,Low
?,27,No,No,No,No,No,No,26,1.57,4,1,0,0,13.25,0,0,?
?,2474,Yes,No,Yes,Yes,Yes,No,31,2.46,133,0.909774,0.007518,0,10.857142,3,14,Low
?,2848,Yes,Yes,Yes,Yes,Yes,No,31,3,139,0.942446,0,0.007194,11.151079,9,8,High
?,117,No,No,Yes,No,Yes,No,16,2.33,18,0.888888,0,0,17.166666,0,2,?
?,30,No,No,No,No,No,?,?,2.4,3,0.666666,0,0,8.666666,0,0,?
?,1621,Yes,Yes,No,Yes,No,No,26,3.93,102,0.95098,0,0,14.862745,2,3,High
?,?,?,?,?,?,?,?,?,3.5,1,1,0,0,31,0,0,?
?,1445,No,No,Yes,Yes,Yes,No,28,3.54,72,0.972222,0,0,14.069444,5,7,High
?,28,No,No,No,No,No,No,11,2.84,12,1,0,0,10.916666,1,0,?
?,928,No,No,Yes,Yes,Yes,No,28,3.41,52,0.980769,0.01923,0,13.692307,1,3,High
?,21,No,No,No,No,No,No,23,3.17,4,1,0,0,20.5,0,0,Low
?,?,?,?,?,?,?,?,?,?,2,1,0,0,15,0,0,?
?,1966,No,Yes,Yes,Yes,Yes,No,29,3.26,112,0.901785,0.026785,0,11.723214,9,4,High
?,1937,No,No,Yes,Yes,Yes,No,28,3.07,119,0.941176,0.016806,0,10.260504,11,7,High
?,41,No,No,No,No,No,No,17,2.71,9,0.888888,0.111111,0,16.555555,0,0,?
?,18,No,No,No,No,No,?,?,3.07,3,0.666666,0.333333,0,18.666666,0,0,?
D,532,No,No,Yes,Yes,Yes,Yes,29,2.48,45,0.911111,0.022222,0,6.244444,3,8,Low
?,?,?,?,?,?,?,No,16,2.93,3,1,0,0,10.666666,0,0,?
?,26,No,No,No,No,No,?,?,2.36,3,1,0,0,14,0,0,Low
?,89,No,No,Yes,No,Yes,No,15,2.45,13,0.615384,0.076923,0,8.846153,2,0,?
?,1753,Yes,No,Yes,No,Yes,No,30,2.1,115,0.852173,0.034782,0,10.582608,7,6,Low
?,1033,Yes,No,Yes,No,Yes,No,29,2.51,61,0.868852,0,0,7.295081,9,4,Low
?,1808,Yes,No,Yes,No,Yes,No,30,2.26,119,0.882352,0.042016,0,10.109243,10,5,Low
?,36,No,No,No,No,No,?,?,2.3,8,1,0,0,16.375,0,0,?
?,1402,No,No,Yes,Yes,Yes,No,31,2.98,77,0.961038,0.012987,0,14.181818,2,2,High
?,149,No,No,Yes,Yes,No,?,?,3.03,11,1,0,0,21.454545,0,0,Low
?,12,No,No,No,No,No,?,?,2.61,3,1,0,0,5,0,0,?
?,49,No,No,No,No,No,No,15,2.94,7,0.714285,0.142857,0,11.142857,0,0,?
?,1648,Yes,Yes,Yes,Yes,Yes,No,30,3.75,96,0.927083,0,0,13.114583,8,5,High
?,56,No,No,No,No,No,No,22,2.45,12,0.916666,0,0,9,2,1,?
?,1087,No,No,Yes,Yes,Yes,No,28,2.73,60,0.983333,0.033333,0,10.15,0,3,High
?,1096,No,No,Yes,Yes,Yes,No,31,2.5,62,0.935483,0.048387,0,9.096774,6,5,High
?,1457,No,Yes,Yes,Yes,Yes,No,31,2.97,85,0.941176,0,0.011764,10.811764,4,8,High
?,26,No,No,No,No,No,No,11,3.19,3,1,0,0,24,0,0,Low
?,1672,Yes,Yes,Yes,Yes,Yes,No,30,3.32,88,0.954545,0,0,13.045454,6,4,High
?,25,No,No,No,No,No,No,16,2.86,5,1,0,0,21,0,0,?
?,60,No,No,Yes,No,No,No,30,2.16,15,0.8,0,0,13.4,0,1,?
?,2804,Yes,No,Yes,Yes,Yes,No,32,2.41,153,0.93464,0.006535,0,11.464052,3,8,Low
?,2535,No,No,Yes,Yes,Yes,No,32,2.45,142,0.936619,0.007042,0,12.436619,1,3,High
?,864,No,No,Yes,No,Yes,No,30,2.2,46,1,0,0,12.021739,3,3,Low
?,23,No,No,No,No,No,No,16,1.43,7,1,0,0,20.285714,0,0,?
?,1573,No,Yes,Yes,No,Yes,No,29,2.14,93,0.924731,0.010752,0,14.451612,2,6,High
?,1379,No,Yes,Yes,No,Yes,No,30,1.57,84,0.97619,0,0,15.47619,3,3,Low
?,1368,No,No,Yes,No,Yes,No,30,1.64,84,0.892857,0.035714,0,12.071428,7,3,Low
?,1454,No,Yes,Yes,No,Yes,No,30,1.97,90,0.966666,0,0,14.855555,4,6,High
?,82,No,No,Yes,No,Yes,No,20,1.64,17,0.823529,0,0,9.823529,2,2,?
