CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,305,Yes,No,No,Yes,Yes,No,?,3.91,24,1,0,0,13.083333,0,1,High
?,254,Yes,No,Yes,No,Yes,No,?,2.86,21,0.95238,0,0,8.666666,2,3,Low
?,294,No,No,Yes,Yes,Yes,No,?,3.14,25,1,0,0,16.6,0,1,High
?,495,No,No,Yes,No,Yes,No,?,1.53,32,0.96875,0,0,15.375,2,0,Low
?,265,No,No,Yes,Yes,Yes,No,?,3.36,18,1,0,0,14.333333,0,1,High
?,251,No,No,Yes,No,Yes,No,?,2.73,26,1,0,0,16.538461,0,0,High
?,279,No,No,Yes,Yes,Yes,No,?,3.58,21,1,0,0,15.904761,0,0,High
?,385,No,No,Yes,No,Yes,No,?,2.44,28,1,0,0,17.178571,0,0,Low
?,327,No,No,Yes,Yes,Yes,No,?,3.36,25,1,0,0,13.28,0,0,High
?,269,No,No,Yes,No,Yes,No,?,2.98,24,1,0,0,13.791666,0,0,High
?,368,No,No,Yes,No,Yes,No,?,3.36,26,1,0,0,16.884615,0,0,High
?,456,No,Yes,Yes,No,Yes,No,?,2.55,42,0.97619,0,0,11.857142,2,0,High
?,342,No,No,Yes,Yes,Yes,No,?,3.61,31,1,0,0,12.903225,1,1,High
?,441,No,No,Yes,No,Yes,No,?,2.73,34,1,0,0,16.588235,1,0,Low
?,418,No,No,Yes,No,Yes,No,?,2.12,32,1,0,0,12.34375,1,2,Low
?,238,No,No,Yes,No,Yes,No,?,2.29,19,1,0,0,17.052631,0,0,Low
?,371,Yes,No,Yes,No,Yes,No,?,2.59,30,1,0,0,12.266666,1,2,Low
?,602,No,No,Yes,No,Yes,Yes,?,2.19,50,1,0,0,12.96,0,5,Low
?,717,No,No,Yes,Yes,Yes,No,?,3.21,50,1,0,0.02,13.34,1,0,High
?,836,No,No,Yes,No,Yes,No,?,1.81,66,1,0,0,16.121212,0,2,Low
?,386,No,No,Yes,No,Yes,No,?,2.12,35,1,0,0,13.857142,0,1,Low
?,343,No,No,Yes,Yes,Yes,No,?,3.39,27,1,0,0,15.111111,1,1,High
?,292,No,No,Yes,No,Yes,No,?,2.21,27,1,0,0,11.814814,2,2,Low
?,2009,No,No,Yes,No,Yes,Yes,26,1.89,129,0.992248,0,0,10.310077,4,15,Low
?,201,No,No,Yes,No,Yes,No,?,2.36,16,1,0,0,16.5625,1,1,High
?,277,No,No,Yes,Yes,Yes,No,?,2.98,24,1,0,0,12.625,0,1,High
?,302,Yes,No,Yes,Yes,Yes,No,?,3.45,25,1,0,0,12.92,0,2,High
?,593,No,No,Yes,Yes,Yes,No,?,2.53,47,1,0,0,11.063829,2,2,Low
?,371,No,No,Yes,No,Yes,No,?,2.14,29,1,0,0,10.103448,0,2,High
?,666,No,No,Yes,No,Yes,No,?,1.94,55,1,0,0,14.327272,0,2,Low
?,528,No,No,Yes,No,Yes,No,?,1.76,48,1,0,0,14.104166,0,2,Low
?,756,No,No,Yes,No,Yes,Yes,?,1.93,65,1,0,0,11.630769,0,2,High
?,225,No,No,No,Yes,No,No,?,4.25,21,1,0,0,9.95238,1,0,High
?,363,No,No,Yes,No,Yes,No,?,2.12,39,1,0,0,12.205128,0,2,Low
D,941,No,No,Yes,No,Yes,Yes,?,1.97,55,0.818181,0,0,13.727272,2,0,Low
?,599,No,No,Yes,No,Yes,Yes,?,1.69,56,1,0,0,12.392857,1,5,Low
?,402,No,No,Yes,No,Yes,No,?,1.7,36,1,0,0,13.361111,0,1,Low
?,243,Yes,No,No,No,Yes,No,?,3.01,23,1,0,0,11.73913,1,0,High
?,237,Yes,No,Yes,No,Yes,No,?,2.1,23,1,0,0,6.173913,4,4,Low
?,486,Yes,No,Yes,No,Yes,No,?,1.95,40,1,0,0,10.375,0,2,Low
?,439,Yes,No,Yes,No,Yes,No,?,1.3,27,0.962962,0,0,10.851851,3,1,Low
?,505,No,No,Yes,No,Yes,No,?,1.64,41,1,0,0,12.341463,2,1,Low
?,428,No,No,Yes,No,Yes,No,?,2.05,37,1,0,0,16.162162,0,1,Low
?,415,No,No,Yes,No,Yes,No,?,1.88,37,0.972972,0,0,15.324324,0,2,Low
?,490,No,No,Yes,No,Yes,No,?,1.49,41,1,0,0,11.560975,0,2,Low
?,647,No,No,Yes,No,Yes,No,?,1.75,53,1,0,0,13.90566,0,0,Low
?,637,No,No,Yes,No,Yes,Yes,?,1.63,56,0.982142,0,0,10.303571,3,2,Low
?,286,Yes,No,Yes,No,Yes,No,?,2.46,27,1,0,0,11.555555,0,0,Low
?,548,No,No,Yes,No,Yes,No,?,2.14,39,1,0,0,15.743589,0,3,High
?,255,No,No,Yes,Yes,Yes,No,?,3.52,22,1,0,0,16.272727,0,1,High
?,493,No,No,Yes,No,Yes,No,?,2,41,0.975609,0,0,15.365853,3,2,Low
?,367,No,No,Yes,No,Yes,No,?,2.06,31,0.967741,0,0,10.48387,0,2,High
?,297,No,No,Yes,No,Yes,No,?,2.15,26,1,0,0,14.5,1,0,Low
?,463,No,No,Yes,No,Yes,Yes,?,1.98,40,1,0,0,13.025,0,2,Low
?,290,No,No,Yes,Yes,Yes,No,?,3.25,22,1,0,0,14.090909,0,2,High
?,307,No,No,Yes,No,Yes,No,?,2.08,26,1,0,0,9.076923,1,4,High
?,453,No,Yes,Yes,No,Yes,Yes,?,2.02,43,0.976744,0,0,14.232558,1,1,Low
?,297,No,No,Yes,No,Yes,No,?,2.38,25,1,0,0,15.12,1,1,Low
?,451,No,Yes,Yes,Yes,Yes,No,?,3.2,34,0.970588,0,0,13,1,4,High
?,358,No,No,Yes,No,Yes,Yes,?,1.8,35,1,0,0,13.114285,0,1,Low
?,481,No,No,Yes,No,Yes,No,?,2.15,37,1,0,0,16.837837,1,0,High
?,184,No,No,Yes,No,Yes,No,?,1.82,15,1,0,0,13.666666,0,0,Low
?,273,No,No,Yes,No,Yes,No,?,2.59,26,1,0,0,15.192307,1,0,High
?,342,No,No,Yes,No,Yes,No,?,2.11,32,0.96875,0,0,12.34375,0,2,Low
?,484,No,No,Yes,No,Yes,No,?,1.66,44,1,0,0,15.022727,1,0,Low
?,303,No,No,Yes,Yes,Yes,No,?,2.58,28,1,0,0,14.964285,0,4,Low
?,382,No,No,Yes,No,Yes,No,?,1.95,32,1,0,0,12.3125,1,0,Low
?,418,No,No,Yes,Yes,Yes,No,?,2.14,36,1,0,0,14.888888,1,0,Low
?,410,Yes,No,Yes,No,Yes,No,?,1.62,36,1,0,0,9.833333,1,3,Low
?,551,No,No,Yes,No,Yes,Yes,?,1.94,49,1,0,0,15.244897,0,3,Low
?,391,No,Yes,Yes,No,Yes,No,?,1.78,35,1,0,0,17.657142,0,0,Low
?,633,No,No,Yes,No,Yes,Yes,?,1.77,61,0.983606,0,0,14.590163,0,1,Low
?,531,No,No,Yes,No,Yes,Yes,?,1.41,47,1,0,0,14.829787,0,1,Low
?,373,No,No,Yes,No,Yes,No,?,2.46,32,1,0,0,14.4375,0,0,High
?,194,No,No,Yes,Yes,Yes,No,?,3.13,21,1,0,0,14.714285,0,3,High
?,510,No,No,Yes,No,Yes,No,?,2.03,43,1,0,0,13.953488,0,2,Low
?,391,No,Yes,No,Yes,Yes,No,?,4.07,38,1,0,0,12.868421,0,1,High
?,363,No,No,Yes,No,Yes,Yes,?,2.08,33,1,0,0,12.181818,0,2,Low
?,377,No,No,Yes,No,Yes,No,?,2.41,34,1,0,0,13.029411,0,0,High
?,402,No,No,Yes,No,Yes,No,?,1.78,33,1,0,0,16.484848,0,0,Low
?,472,No,No,Yes,No,Yes,Yes,?,1.76,45,1,0,0,11.488888,2,4,Low
?,443,No,No,Yes,No,Yes,No,?,2.83,31,1,0,0,13.612903,0,1,High
?,476,No,No,Yes,No,Yes,No,?,1.71,48,0.979166,0,0,14.6875,3,5,Low
?,227,No,No,Yes,Yes,Yes,No,?,3.4,19,1,0,0,11.789473,1,2,High
?,583,No,No,Yes,No,Yes,Yes,?,1.98,50,0.98,0,0,16.86,0,4,Low
?,525,No,No,Yes,No,Yes,No,?,1.72,46,1,0,0,14.47826,0,1,Low
?,445,No,No,Yes,No,Yes,No,?,1.9,37,1,0,0,12.783783,0,1,Low
?,509,Yes,No,Yes,No,Yes,No,?,2.23,52,1,0,0,12.173076,3,1,Low
?,287,No,No,Yes,No,Yes,No,?,1.97,25,1,0,0,11.92,1,1,Low
?,728,No,Yes,Yes,No,Yes,No,?,1.89,54,1,0,0,16.777777,0,1,Low
?,245,No,No,Yes,No,Yes,No,?,1.67,23,1,0,0,8.434782,0,5,Low
?,984,No,No,Yes,No,Yes,Yes,?,1.56,68,0.970588,0,0,10.294117,1,8,Low
?,842,No,No,Yes,No,Yes,Yes,?,1.83,71,0.985915,0,0,14.042253,0,1,Low
?,627,No,No,Yes,No,Yes,No,?,2.04,52,0.980769,0,0,11.480769,1,8,Low
?,533,No,No,Yes,No,Yes,No,?,1.89,47,1,0,0,12.787234,0,2,Low
?,406,No,No,Yes,No,Yes,No,?,2.09,32,1,0,0,14.34375,2,1,Low
?,438,Yes,No,Yes,No,Yes,No,?,2.09,39,1,0,0,13.948717,0,1,Low
?,214,No,No,No,Yes,No,No,?,3.87,19,1,0,0,11.842105,0,2,High
?,278,No,No,Yes,Yes,Yes,No,?,3.46,24,1,0,0,14.416666,1,0,High
Y,317,No,No,No,Yes,No,No,?,4.4,24,1,0,0,9.791666,1,2,High
?,195,Yes,No,Yes,Yes,Yes,No,?,3.6,17,1,0.058823,0,11.941176,3,1,High
?,568,No,No,Yes,Yes,Yes,No,?,3.2,42,1,0,0,12.142857,0,4,High
?,452,No,No,Yes,No,Yes,No,?,1.93,42,0.97619,0,0,13.214285,1,1,Low
?,296,No,No,Yes,Yes,Yes,No,?,2.93,26,1,0,0,15.923076,0,1,High
?,414,Yes,No,Yes,No,Yes,No,?,2.2,35,1,0,0,11.285714,0,3,Low
?,308,No,No,No,Yes,No,No,?,4.33,25,1,0,0,10.84,1,0,High
?,579,No,No,Yes,No,Yes,Yes,?,1.72,56,0.982142,0,0,13.714285,1,2,Low
?,334,No,No,Yes,No,Yes,No,?,2,28,1,0,0,13.428571,1,0,Low
?,436,No,No,Yes,No,Yes,No,?,2.51,39,1,0,0,11.410256,1,0,Low
?,194,No,No,Yes,No,Yes,Yes,?,2.11,18,0.944444,0,0,16.833333,0,0,High
?,185,No,No,Yes,Yes,Yes,No,?,3.02,19,1,0,0,14.68421,0,1,Low
?,235,Yes,No,No,No,Yes,No,?,3.29,22,1,0,0,13.727272,0,1,Low
?,298,No,No,Yes,Yes,Yes,No,?,2.41,32,1,0,0,12.6875,2,3,High
?,217,No,No,Yes,No,Yes,No,?,2.3,20,0.95,0,0,12.4,1,1,High
?,514,No,No,Yes,No,Yes,No,?,1.98,42,1,0,0,14.357142,0,5,Low
?,616,No,No,Yes,No,Yes,Yes,?,2.07,54,1,0,0,11.037037,0,2,Low
?,408,No,No,Yes,No,Yes,No,?,1.76,37,1,0,0,10.837837,1,3,Low
?,624,No,No,Yes,No,Yes,No,?,2.38,53,1,0,0,14.792452,0,4,Low
?,300,No,No,Yes,Yes,Yes,No,?,3.46,25,0.96,0,0,15.16,1,1,High
?,366,No,No,Yes,No,Yes,No,?,1.72,28,0.928571,0,0,9.071428,2,5,Low
?,361,No,No,Yes,No,Yes,No,?,1.75,30,1,0,0,19.566666,1,1,Low
?,527,No,No,Yes,No,Yes,No,?,1.17,48,1,0,0,11.416666,0,6,Low
?,706,No,No,Yes,No,Yes,No,?,3.09,46,1,0,0,14.5,1,0,High
?,463,No,No,Yes,No,Yes,No,?,1.95,41,1,0,0,17.07317,0,2,Low
?,304,No,No,Yes,No,Yes,No,?,1.74,26,1,0,0,11.384615,1,0,Low
?,490,No,No,Yes,Yes,Yes,No,?,2.97,37,1,0.027027,0,15.432432,1,3,High
?,320,No,No,Yes,Yes,Yes,No,?,2.61,25,1,0,0,13.16,1,4,Low
?,344,Yes,No,Yes,No,Yes,No,?,3.36,27,1,0,0,11.962962,0,2,High
?,839,No,No,Yes,No,Yes,No,?,1.15,67,1,0,0,14.582089,0,2,Low
?,686,No,No,Yes,No,Yes,Yes,?,1.72,66,0.954545,0,0,8.196969,3,9,Low
?,458,No,No,Yes,No,Yes,No,?,1.82,43,1,0,0,15.465116,0,1,Low
?,725,Yes,No,Yes,No,Yes,No,?,1.69,59,1,0,0,8.322033,1,10,Low
?,344,Yes,No,Yes,No,Yes,No,?,2.38,32,1,0,0,12.0625,0,4,Low
?,379,No,Yes,Yes,Yes,No,No,?,3.98,33,1,0,0,12.757575,3,0,High
?,308,No,No,Yes,No,Yes,No,?,1.82,25,1,0,0,14.16,0,1,Low
Y,415,No,No,No,Yes,No,No,?,4.32,33,1,0,0,13.424242,0,5,High
?,480,No,No,Yes,No,Yes,No,?,2.05,44,1,0,0,9.590909,3,1,Low
?,302,No,No,Yes,Yes,Yes,No,?,2.05,29,1,0,0,19.172413,0,0,High
?,291,No,No,Yes,No,Yes,No,?,2.08,22,1,0,0,14,0,1,Low
?,559,Yes,No,Yes,No,Yes,No,?,1.82,48,1,0,0,10.375,0,2,Low
?,156,No,No,Yes,No,Yes,No,?,2.92,16,1,0,0,10.125,1,1,Low
?,443,No,No,Yes,No,Yes,No,?,2.49,34,1,0,0,12.17647,1,3,Low
?,540,No,No,Yes,No,Yes,Yes,?,1.68,45,1,0,0,12.844444,1,3,Low
?,585,No,No,Yes,No,Yes,No,?,2.14,48,1,0,0,13.020833,0,1,Low
?,287,No,No,Yes,No,Yes,No,?,2.24,25,1,0,0,12.04,0,1,Low
?,1156,No,No,Yes,No,Yes,Yes,?,1.61,76,1,0,0,9.289473,0,8,Low
?,1075,No,No,Yes,No,Yes,Yes,?,1.86,88,1,0,0,11.920454,2,1,Low
?,1005,No,No,Yes,No,Yes,Yes,?,1.87,86,1,0,0,11.813953,5,5,Low
?,500,No,No,Yes,Yes,Yes,No,?,3.07,38,1,0,0,12.657894,1,4,Low
D,732,No,No,Yes,No,Yes,Yes,?,1.84,58,0.137931,0,0,9.775862,5,3,Low
?,439,No,No,Yes,No,Yes,No,?,2.12,27,1,0,0,12.481481,1,2,Low
?,572,No,No,Yes,No,Yes,Yes,?,2.09,45,1,0,0,15.2,0,1,Low
?,272,No,No,Yes,Yes,Yes,No,?,3.33,19,1,0,0,14.578947,0,1,High
?,233,No,No,Yes,Yes,Yes,No,?,3.78,17,1,0,0,15.117647,0,2,High
?,403,No,No,Yes,No,Yes,No,?,2.81,31,1,0,0,16.645161,2,1,High
?,398,No,No,Yes,No,Yes,No,?,1.73,33,1,0,0,16.242424,1,2,Low
?,370,No,No,Yes,No,Yes,No,?,1.73,33,1,0,0,13,0,0,Low
?,343,No,No,No,Yes,Yes,No,?,3.69,26,1,0,0,10.76923,1,1,High
?,345,No,No,Yes,No,Yes,No,?,2.73,29,1,0,0,12.37931,0,1,Low
?,495,No,No,Yes,No,Yes,Yes,?,1.58,42,1,0,0,14.119047,0,1,Low
?,230,No,No,Yes,No,Yes,No,?,2.24,21,1,0,0,9.666666,0,0,High
?,555,Yes,No,Yes,No,Yes,No,?,1.95,50,1,0,0,9.56,1,0,Low
?,304,Yes,No,Yes,No,Yes,No,?,1.93,29,1,0,0,8.827586,3,3,Low
?,520,No,No,Yes,No,Yes,Yes,?,1.45,47,1,0,0,9.93617,3,1,Low
?,676,Yes,No,Yes,No,Yes,No,?,1.84,56,1,0,0,9.035714,1,7,Low
?,540,Yes,No,Yes,No,Yes,No,?,1.85,48,1,0,0,9.291666,1,2,Low
?,664,Yes,No,Yes,No,Yes,Yes,?,1.51,61,1,0,0,10.950819,0,2,Low
?,743,No,No,Yes,No,Yes,Yes,?,1.8,63,1,0,0,8.412698,1,4,Low
?,215,No,No,Yes,No,Yes,No,?,2.36,18,1,0,0,14.277777,1,2,High
?,587,Yes,No,Yes,No,Yes,No,?,1.87,51,0.980392,0,0,11.313725,1,1,Low
?,261,Yes,No,Yes,No,Yes,No,?,1.91,26,1,0,0,16.884615,0,1,Low
?,468,No,No,Yes,No,Yes,No,?,1.72,43,1,0,0,13.930232,0,1,Low
?,347,No,No,Yes,No,Yes,No,?,2.05,30,1,0,0,15.3,0,0,Low
?,414,Yes,No,Yes,No,Yes,No,?,1.72,38,0.973684,0,0,8,1,9,Low
?,477,No,No,Yes,No,Yes,No,?,2.34,40,1,0,0,14.6,0,4,High
?,370,Yes,No,Yes,No,Yes,No,?,1.88,36,1,0,0,10.222222,4,5,Low
?,194,No,No,Yes,No,Yes,No,?,3.26,17,1,0,0,13.294117,0,2,High
?,300,Yes,No,Yes,No,Yes,No,?,2.48,31,1,0,0,10.677419,0,1,Low
?,294,Yes,No,Yes,No,Yes,No,?,1.87,26,0.961538,0,0,9.384615,2,6,Low
?,552,Yes,No,Yes,No,Yes,No,?,1.88,49,1,0,0,11.897959,0,1,Low
?,596,Yes,No,Yes,No,Yes,Yes,?,1.68,54,1,0,0,10.018518,0,6,Low
?,279,Yes,No,Yes,No,Yes,No,?,2.18,25,1,0,0,10.48,2,1,Low
?,453,No,No,Yes,No,Yes,Yes,?,1.95,39,1,0,0,14.743589,0,2,Low
?,293,Yes,No,Yes,No,Yes,No,?,1.96,29,1,0,0,8.37931,0,1,Low
?,465,Yes,No,Yes,No,Yes,No,?,1.47,40,0.975,0,0,7.975,2,4,High
?,229,No,No,Yes,No,Yes,No,?,2.11,20,1,0,0,14.6,0,0,Low
?,297,No,No,No,Yes,No,No,?,4.21,25,1,0,0,15.04,0,0,High
?,353,No,No,Yes,No,Yes,No,?,2.14,34,1,0,0,18.823529,0,1,Low
Y,272,No,No,No,Yes,No,No,?,4.23,25,1,0,0,12.44,0,2,High
D,767,No,No,Yes,No,Yes,Yes,?,1.59,61,0.508196,0.032786,0,8.245901,4,3,Low
?,256,Yes,No,Yes,No,Yes,No,?,2.78,27,1,0,0,15.962962,0,3,Low
?,399,No,No,Yes,No,Yes,No,?,1.86,35,1,0,0,16.171428,0,1,Low
?,466,No,No,Yes,Yes,Yes,No,?,3.42,32,1,0,0,15.375,0,2,High
?,659,No,No,Yes,No,Yes,Yes,?,1.37,58,1,0,0,11.310344,0,3,Low
?,399,No,No,Yes,No,Yes,No,?,2.18,34,1,0,0,11.852941,0,0,Low
?,368,Yes,No,Yes,Yes,Yes,No,?,3.19,25,1,0,0,15.96,0,1,High
?,272,No,No,Yes,No,Yes,No,?,2.2,27,1,0,0,17.037037,0,0,Low
?,234,No,No,Yes,Yes,Yes,No,?,2.53,21,0.95238,0,0,10.666666,0,3,Low
?,124,No,No,Yes,No,Yes,No,?,2.58,14,1,0,0,12.214285,0,2,High
?,632,No,No,Yes,No,Yes,No,?,1.9,50,1,0,0,10.96,1,4,High
?,167,No,No,Yes,Yes,Yes,No,?,3.14,14,1,0,0,10.857142,0,0,Low
?,449,No,No,No,Yes,No,No,?,3.85,32,1,0,0,16.03125,0,0,High
?,328,Yes,No,Yes,No,Yes,No,?,2.77,28,1,0,0,14.035714,0,1,Low
?,394,Yes,No,Yes,No,Yes,No,?,2.57,35,0.971428,0,0,10.314285,1,3,Low
?,284,No,No,Yes,No,Yes,No,?,2.13,28,0.964285,0,0,11.5,0,4,Low
?,428,No,No,Yes,No,Yes,No,?,2.21,37,1,0,0,18.486486,2,0,Low
?,329,No,No,Yes,No,Yes,Yes,?,1.94,29,1,0,0,10.75862,0,2,Low
?,350,Yes,No,Yes,No,Yes,No,?,1.93,34,1,0,0,10.970588,1,3,Low
?,322,No,No,Yes,No,Yes,No,?,2.18,26,1,0,0,11.5,0,2,High
?,186,No,No,Yes,No,Yes,No,?,2.68,18,1,0,0,13.611111,0,1,Low
?,265,No,No,Yes,No,Yes,No,?,1.82,26,1,0,0,14.653846,1,0,Low
?,235,No,No,Yes,Yes,Yes,No,?,2.99,23,0.913043,0,0,11.913043,1,1,High
?,252,Yes,No,Yes,No,Yes,No,?,1.86,19,1,0,0,10.526315,2,0,Low
?,356,No,No,Yes,Yes,Yes,No,?,3.5,31,1,0,0.032258,14.580645,0,0,High
?,204,No,No,Yes,No,Yes,No,?,2.45,20,1,0,0,17.15,1,0,High
?,210,No,No,Yes,No,Yes,No,?,2.71,17,1,0,0,15.411764,0,0,High
?,533,No,No,Yes,No,Yes,Yes,?,1.83,45,1,0,0,13.444444,0,2,Low
?,281,No,No,No,Yes,No,No,?,4.14,23,1,0,0,11.043478,0,2,High
?,668,No,No,Yes,No,Yes,No,?,2.04,44,1,0,0,16.113636,0,0,Low
?,252,No,No,Yes,Yes,Yes,No,?,3.42,21,1,0,0,14.047619,0,2,High
?,665,No,No,Yes,No,Yes,No,?,1.7,53,1,0,0,16,2,1,Low
?,725,No,No,Yes,No,Yes,Yes,?,1.72,60,1,0,0,10.066666,1,4,Low
?,423,No,No,Yes,No,Yes,No,?,1.96,37,1,0,0,12.891891,1,2,Low
?,512,No,No,Yes,No,Yes,Yes,?,2.15,44,1,0,0,13.954545,0,1,Low
?,457,No,No,Yes,No,Yes,No,?,2.77,36,1,0,0,15.638888,1,1,High
?,196,No,No,Yes,No,Yes,No,?,2.45,17,1,0,0,14.17647,0,1,High
?,465,No,No,Yes,No,Yes,Yes,?,1.42,40,1,0,0,12.975,1,2,Low
?,463,Yes,No,Yes,No,Yes,No,?,2.05,40,1,0,0,9.225,0,6,Low
D,584,No,No,Yes,No,Yes,No,?,1.82,47,0.319148,0,0,9.191489,2,5,Low
?,429,No,No,Yes,Yes,Yes,No,?,2.62,35,1,0,0,13.285714,1,1,Low
?,325,No,No,Yes,No,Yes,No,?,1.86,30,1,0,0,17.5,0,0,Low
?,278,No,No,Yes,No,Yes,No,?,2.34,22,1,0,0,17.954545,0,1,Low
?,427,No,No,Yes,Yes,Yes,No,?,3.85,35,1,0,0,11.914285,2,1,High
?,268,No,No,Yes,Yes,Yes,No,?,2.95,24,1,0,0,16.541666,0,1,High
?,833,Yes,No,Yes,No,Yes,Yes,?,1.85,77,1,0,0,9.376623,4,1,Low
?,356,Yes,No,Yes,No,Yes,No,?,2.43,35,1,0,0,10.228571,3,3,High
?,517,No,No,Yes,No,Yes,No,?,1.84,45,1,0,0,12.733333,0,1,Low
?,420,No,No,Yes,No,Yes,No,?,1.95,37,1,0,0,13.351351,1,0,Low
?,808,No,No,Yes,No,Yes,No,?,1.69,62,1,0,0,13.241935,4,1,Low
?,496,No,No,Yes,Yes,Yes,No,?,3.39,42,1,0,0,15.190476,0,2,High
?,403,No,No,Yes,No,Yes,No,?,2.04,34,1,0,0,10.294117,0,7,High
?,237,No,No,Yes,No,Yes,No,?,2.64,21,1,0,0,16.285714,0,0,High
?,414,No,No,Yes,No,Yes,No,?,2.14,34,1,0,0,11.382352,1,1,Low
?,178,No,No,Yes,No,Yes,No,?,2.25,14,1,0,0,11.5,0,0,High
?,460,Yes,No,Yes,No,Yes,No,?,2.12,42,1,0,0,14.785714,1,3,Low
?,584,Yes,No,Yes,No,Yes,Yes,?,1.59,52,1,0,0,10.26923,1,4,Low
?,512,No,No,Yes,No,Yes,Yes,?,1.52,44,1,0,0,9.840909,1,2,Low
?,722,No,No,Yes,No,Yes,Yes,?,1.55,61,1,0,0,8.163934,2,6,Low
?,162,No,Yes,Yes,No,Yes,No,?,2.6,12,1,0,0,19.583333,0,0,High
?,231,No,No,Yes,No,Yes,No,?,1.7,22,1,0,0,11.227272,1,0,Low
?,563,Yes,No,Yes,No,Yes,Yes,?,1.6,50,1,0,0,8.8,0,1,Low
?,358,No,No,Yes,Yes,Yes,No,?,3.11,23,1,0,0,15.260869,0,0,High
?,274,No,No,Yes,No,Yes,No,?,2.2,24,1,0,0,14.958333,0,1,High
?,735,No,No,Yes,No,Yes,No,?,2.05,50,1,0,0,13.4,1,0,Low
?,649,No,No,Yes,No,Yes,Yes,?,1.89,55,1,0,0,16.290909,0,1,Low
?,235,No,No,Yes,Yes,Yes,No,?,2.74,22,1,0,0,14.5,1,1,Low
?,243,No,No,Yes,No,Yes,No,?,1.56,25,1,0,0,13.48,0,1,Low
?,601,No,No,Yes,No,Yes,Yes,?,2.05,51,1,0,0,13.921568,0,4,Low
?,391,No,No,Yes,Yes,Yes,No,?,2.92,29,1,0,0,10.965517,1,2,High
?,468,No,No,Yes,No,Yes,No,?,1.81,43,1,0,0,11.232558,2,3,Low
?,328,No,No,Yes,Yes,Yes,No,?,3.09,26,1,0,0,11.576923,0,2,High
?,488,No,No,Yes,No,Yes,Yes,?,1.94,46,1,0,0,12.260869,0,4,Low
?,485,No,No,Yes,No,Yes,Yes,?,1.73,47,1,0,0,12.80851,0,1,Low
?,428,No,No,Yes,Yes,Yes,No,?,3.3,32,1,0,0,10.28125,1,2,High
?,355,No,No,Yes,Yes,Yes,No,?,2.88,26,0.961538,0,0,11.76923,1,1,High
?,702,No,No,Yes,No,Yes,No,?,1.66,56,1,0,0,13.625,1,3,Low
?,810,No,No,Yes,No,Yes,Yes,?,1.64,60,1,0,0,12.116666,0,7,Low
?,420,No,Yes,No,Yes,Yes,No,?,4.03,33,1,0,0,13.484848,0,2,High
?,777,Yes,No,Yes,No,Yes,No,27,2.82,50,1,0,0,9.76,3,5,Low
?,679,Yes,No,Yes,No,Yes,No,?,1.81,53,1,0,0,12.377358,1,3,Low
?,454,Yes,No,Yes,No,Yes,No,?,1.92,38,1,0,0,10.236842,2,3,Low
?,290,No,No,Yes,No,Yes,No,?,2.58,24,1,0,0,11.833333,1,0,Low
?,325,No,No,Yes,No,Yes,No,?,2.54,30,0.966666,0,0,14.5,0,3,High
Y,189,No,No,No,Yes,No,No,?,3.79,17,1,0,0,10,1,2,High
?,355,No,Yes,Yes,Yes,Yes,No,?,3.66,27,1,0,0,14.296296,0,2,High
?,241,No,No,Yes,No,Yes,No,?,2.31,18,1,0,0,9.833333,2,0,Low
?,536,No,No,Yes,No,Yes,No,?,1.64,43,1,0,0,16.16279,0,0,Low
?,342,No,No,Yes,Yes,Yes,No,?,2.89,28,1,0,0,14.071428,0,0,High
?,439,No,No,Yes,No,Yes,No,?,2.04,37,1,0,0,17.324324,1,1,Low
?,416,No,No,Yes,No,Yes,Yes,?,1.86,38,1,0,0,12,0,1,Low
?,864,No,No,Yes,No,Yes,Yes,?,1.68,69,1,0,0,13.15942,4,0,Low
?,549,Yes,No,Yes,No,Yes,No,?,1.95,50,1,0,0,12.48,2,6,Low
?,308,No,No,Yes,No,Yes,No,?,2.93,27,1,0,0,11.185185,0,1,High
?,688,No,No,Yes,No,Yes,No,?,1.51,58,1,0,0,17.120689,1,1,Low
?,403,No,No,Yes,No,Yes,No,24,1.86,30,0.966666,0,0,12.4,1,2,Low
?,773,No,No,Yes,No,Yes,Yes,?,1.93,54,1,0,0,13.777777,1,1,Low
?,113,No,No,No,No,No,No,?,3.77,11,1,0,0,10.363636,0,0,High
?,215,No,No,Yes,No,Yes,No,?,2.57,18,1,0,0,16.444444,0,1,High
?,293,No,No,Yes,Yes,Yes,No,?,3.79,22,1,0,0,14.136363,1,1,High
?,175,No,No,Yes,No,Yes,No,?,2.53,15,1,0,0,17.8,0,1,High
?,464,No,No,Yes,No,Yes,Yes,?,1.83,34,1,0,0,12.794117,0,0,Low
?,300,No,No,Yes,No,Yes,No,?,2.62,23,1,0,0,15.869565,1,0,High
D,1414,No,No,Yes,No,Yes,No,23,1.66,104,0.836538,0,0,6.288461,11,11,Low
?,401,No,No,Yes,No,Yes,No,?,2.46,34,1,0,0,13.588235,0,0,High
?,525,No,No,Yes,No,Yes,No,?,1.88,47,1,0,0,12.276595,2,5,Low
